Rok,Miesiąc,Dzień,Nr,Dia,Długość,Tonaż,Numer,Gatunek
2020,styczeń,22,13,160x200,14,144.58,576846,S480W
2020,styczeń,22,14,160x200,14,144.25,576847,S480W
2020,styczeń,22,1,160x200,14,150.62,576848,S480W
2020,styczeń,22,2,160x200,14,150.62,576849,S480W
2020,styczeń,22,3,160x200,14,150.62,576850,S480W
2020,styczeń,22,4,160x200,14,131.8,576851,S480W
2020,styczeń,22,5,160x200,14,150.62,576852,S480W
2020,styczeń,22,6,160x200,14,150.62,576853,S480W
2020,styczeń,22,7,160x200,14,150.62,576854,S480W
2020,styczeń,22,8,160x200,14,140.8,576855,S480W
2020,styczeń,22,9,160x200,14,151.04,576856,S480W
2020,styczeń,22,10,160x200,14,145.92,576857,S480W
2020,styczeń,22,11,160x200,14,145.92,576858,S480W
2020,styczeń,22,12,160x200,14,145.92,576859,S480W
2020,styczeń,22,13,160x200,14,145.92,576860,S480W
2020,styczeń,22,1,160,12,144,576861,B500SP
2020,styczeń,22,14,160x200,14,140.8,576862,S480W
2020,styczeń,22,2,160,12,156,576863,B500SP
2020,styczeń,22,3,160,12,138.8,576864,B500SP
2020,styczeń,22,1,160x200,"11,4",145.91,576865,S355J2
2020,styczeń,22,2,160x200,"11,4",145.91,576866,S355J2
2020,styczeń,22,3,160x200,"11,4",154.49,576867,S355J2
2020,styczeń,22,4,160x200,"11,4",137.33,576868,S355J2
2020,styczeń,22,5,160x200,"11,4",154.49,576869,S355J2
2020,styczeń,22,6,160x200,"11,4",145.91,576870,S355J2
2020,styczeń,22,7,160x200,"11,4",145.91,576871,S355J2
2020,styczeń,22,8,160x200,"11,4",151.63,576872,S355J2
2020,styczeń,22,9,160x200,"11,4",143.05,576873,S355J2
2020,styczeń,22,10,160x200,"11,4",144.94,576874,S355J2
2020,styczeń,22,1,160x200,"11,4",137.33,576875,S235JR/S275JR
2020,styczeń,23,2,160x200,"11,4",137.33,576876,S235JR/S275JR
2020,styczeń,23,3,160x200,"11,4",137.33,576877,S235JR/S275JR
2020,styczeń,23,4,160x200,"11,4",154.49,576878,S235JR/S275JR
2020,styczeń,23,5,160x200,"11,4",137.33,576879,S235JR/S275JR
2020,styczeń,23,6,160x200,"11,4",145.91,576880,S235JR/S275JR
2020,styczeń,23,7,160x200,"11,4",145.8,576881,S235JR/S275JR
2020,styczeń,23,8,160x200,"11,4",137.33,576882,S235JR/S275JR
2020,styczeń,23,9,160x200,"11,4",151.63,576883,S235JR/S275JR
2020,styczeń,23,10,160x200,"11,4",131.61,576884,S235JR/S275JR
2020,styczeń,23,1,160,14,145,576885,STRETCH500
2020,styczeń,23,2,160,14,145.6,576886,STRETCH500
2020,styczeń,23,3,160,14,148.4,576887,STRETCH500
2020,styczeń,23,4,160,14,154,576888,STRETCH500
2020,styczeń,23,5,160,14,142.8,576889,STRETCH500
2020,styczeń,23,6,160,14,151.2,576890,STRETCH500
2020,styczeń,23,7,160,14,145.6,576891,STRETCH500
2020,styczeń,23,8,160,14,151.2,576892,STRETCH500
2020,styczeń,23,9,160,14,154,576893,STRETCH500
2020,styczeń,23,10,160,14,140,576894,STRETCH500
2020,styczeń,24,11,160,14,151.2,576895,STRETCH500
2020,styczeń,24,12,160,14,151.2,576896,STRETCH500
2020,styczeń,24,13,160,14,145.6,576897,STRETCH500
2020,styczeń,24,14,160,14,154,576898,STRETCH500
2020,styczeń,24,1,160,12,143.8,576899,B500SP
2020,styczeń,24,15,160,14,146.5,576900,STRETCH500
2020,styczeń,24,2,160,12,144,576901,B500SP
2020,styczeń,24,3,160,12,139.2,576902,B500SP
2020,styczeń,24,1,160,14,148.1,576903,S355J2
2020,styczeń,24,2,160,14,151.2,576904,S355J2
2020,styczeń,24,3,160,14,142.8,576905,S355J2
2020,styczeń,24,4,160,14,148.4,576906,S355J2
2020,styczeń,24,5,160,14,143.2,576907,S355J2
2020,styczeń,24,6,160,12,148.6,576908,S700MC
2020,styczeń,24,1,160,12,148.8,576909,B500SP
2020,styczeń,24,2,160,12,144,576910,B500SP
2020,styczeń,24,3,160,12,146.4,576911,B500SP
2020,styczeń,24,4,160,12,151.2,576912,B500SP
2020,styczeń,24,5,160,12,146.4,576913,B500SP
2020,styczeń,24,6,160,12,141.6,576914,B500SP
2020,styczeń,24,7,160,12,151.2,576915,B500SP
2020,styczeń,24,8,160,12,148.8,576916,B500SP
2020,styczeń,24,9,160,12,146.4,576917,B500SP
2020,styczeń,24,10,160,12,146.4,576918,B500SP
2020,styczeń,24,11,160,12,144,576919,B500SP
2020,styczeń,24,12,160,12,148.8,576920,B500SP
2020,styczeń,24,13,160,12,151.2,576921,B500SP
2020,styczeń,24,14,160,12,148.8,576922,B500SP
2020,styczeń,24,15,160,12,146.4,576923,B500SP
2020,styczeń,24,16,160,12,141.6,576924,B500SP
2020,styczeń,25,17,160,12,153.6,576925,B500SP
2020,styczeń,25,18,160,12,146.4,576926,B500SP
2020,styczeń,25,19,160,12,144,576927,B500SP
2020,styczeń,25,20,160,12,148.8,576928,B500SP
2020,styczeń,25,21,160,12,151.2,576929,B500SP
2020,styczeń,25,22,160,12,140.6,576930,B500SP
2020,styczeń,25,1,160,14,148.4,576931,STRETCH500
2020,styczeń,25,2,160,14,145.6,576932,STRETCH500
2020,styczeń,25,3,160,14,148.4,576933,STRETCH500
2020,styczeń,25,4,160,14,151.2,576934,STRETCH500
2020,styczeń,25,5,160,14,137.2,576935,STRETCH500
2020,styczeń,25,6,160,14,151.2,576936,STRETCH500
2020,styczeń,25,7,160,14,151.2,576937,STRETCH500
2020,styczeń,25,8,160,14,148.4,576938,STRETCH500
2020,styczeń,25,9,160,14,145.6,576939,STRETCH500
2020,styczeń,25,10,160,14,151.2,576940,STRETCH500
2020,styczeń,25,11,160,14,145.6,576941,STRETCH500
2020,styczeń,25,12,160,14,151.2,576942,STRETCH500
2020,styczeń,25,13,160,14,148.4,576943,STRETCH500
2020,styczeń,25,14,160,14,145.2,576944,STRETCH500
2020,styczeń,25,15,160,14,148.4,576945,STRETCH500
2020,styczeń,25,16,160,14,140,576946,STRETCH500
2020,styczeń,25,17,160,14,148.4,576947,STRETCH500
2020,styczeń,25,18,160,14,151.2,576948,STRETCH500
2020,styczeń,25,19,160,14,151.2,576949,STRETCH500
2020,styczeń,25,20,160,14,145.6,576950,STRETCH500
2020,styczeń,25,21,160,14,156.8,576951,STRETCH500
2020,styczeń,25,22,160,14,145.2,576952,STRETCH500
2020,styczeń,25,1,160,12,148.8,576953,B500SP
2020,styczeń,25,2,160,12,146.4,576954,B500SP
2020,styczeń,25,3,160,12,146.4,576955,B500SP
2020,styczeń,26,4,160,12,151.2,576956,B500SP
2020,styczeń,26,5,160,12,146.4,576957,B500SP
2020,styczeń,26,6,160,12,151.2,576958,B500SP
2020,styczeń,26,7,160,12,146.4,576959,B500SP
2020,styczeń,26,8,160,12,151.2,576960,B500SP
2020,styczeń,26,9,160,12,153.6,576961,B500SP
2020,styczeń,26,10,160,12,146.4,576962,B500SP
2020,styczeń,26,11,160,12,151.2,576963,B500SP
2020,styczeń,26,12,160,12,146.4,576964,B500SP
2020,styczeń,26,13,160,12,150,576965,B500SP
2020,styczeń,26,14,160,12,144,576966,B500SP
2020,styczeń,26,15,160,12,151.2,576967,B500SP
2020,styczeń,26,16,160,12,148.8,576968,B500SP
2020,styczeń,26,17,160,12,139.2,576969,B500SP
2020,styczeń,26,18,160,12,146.4,576970,B500SP
2020,styczeń,26,19,160,12,148.8,576971,B500SP
2020,styczeń,26,20,160,12,146.4,576972,B500SP
2020,styczeń,26,21,160,12,146.4,576973,B500SP
2020,styczeń,26,1,160,12,144,576974,B500B
2020,styczeń,26,2,160,12,146.4,576975,B500B
2020,styczeń,26,3,160,12,146.4,576976,B500B
2020,styczeń,26,4,160,12,153.6,576977,B500B
2020,styczeń,26,5,160,12,146.4,576978,B500B
2020,styczeń,26,6,160,12,144,576979,B500B
2020,styczeń,26,7,160,12,168,576980,B500B
2020,styczeń,26,8,160,14,131.6,576981,STRETCH500
2020,styczeń,26,9,160,14,151.2,576982,STRETCH500
2020,styczeń,26,10,160,14,145.6,576983,STRETCH500
2020,styczeń,26,11,160,14,151.2,576984,STRETCH500
2020,styczeń,26,12,160,14,148.4,576985,STRETCH500
2020,styczeń,26,13,160,14,148.4,576986,STRETCH500
2020,styczeń,27,14,160,14,142.4,576987,STRETCH500
2020,styczeń,27,15,160,14,151.2,576988,STRETCH500
2020,styczeń,27,16,160,14,148.4,576989,STRETCH500
2020,styczeń,27,17,160,14,148.3,576990,STRETCH500
2020,styczeń,27,18,160,14,151.2,576991,STRETCH500
2020,styczeń,27,19,160,14,142.8,576992,STRETCH500
2020,styczeń,27,20,160,14,148.4,576993,STRETCH500
2020,styczeń,27,21,160,14,143.8,576994,STRETCH500
2020,styczeń,27,1,160,14,148.4,576995,STRETCH500
2020,styczeń,27,2,160,14,148.4,576996,STRETCH500
2020,styczeń,27,3,160,14,148.4,576997,STRETCH500
2020,styczeń,27,4,160,14,140,576998,STRETCH500
2020,styczeń,27,5,160,12,151.2,576999,B500SP
2020,styczeń,27,6,160,12,146.4,577000,B500SP
2020,styczeń,27,7,160,12,148.8,577001,B500SP
2020,styczeń,27,8,160,12,151.2,577002,B500SP
2020,styczeń,27,9,160,12,132,577003,B500SP
2020,styczeń,27,10,160,12,153.6,577004,B500B
2020,styczeń,27,11,160,12,144,577005,B500B
2020,styczeń,27,12,160,12,146.4,577006,B500B
2020,styczeń,27,13,160,12,148.8,577007,B500B
2020,styczeń,27,14,160,12,144,577008,B500B
2020,styczeń,27,15,160,12,146.4,577009,B500B
2020,styczeń,27,16,160,12,153.6,577010,B500B
2020,styczeń,27,17,160,12,151.2,577011,B500B
2020,styczeń,27,18,160,12,141.6,577012,B500B
2020,styczeń,27,19,160,12,151.2,577013,B500B
2020,styczeń,27,20,160,12,140.8,577014,B500B
2020,styczeń,27,1,160,12,151.2,577015,B500SP
2020,styczeń,27,2,160,12,148.8,577016,B500SP
2020,styczeń,28,3,160,12,148.8,577017,B500SP
2020,styczeń,28,4,160,12,148.8,577018,B500SP
2020,styczeń,28,5,160,12,146.4,577019,B500SP
2020,styczeń,28,6,160,12,146.4,577020,B500SP
2020,styczeń,28,7,160,12,151.2,577021,B500SP
2020,styczeń,28,8,160,12,146.4,577022,B500SP
2020,styczeń,28,9,160,12,148.8,577023,B500SP
2020,styczeń,28,10,160,12,148.8,577024,B500SP
2020,styczeń,28,11,160,12,146.4,577025,B500SP
2020,styczeń,28,12,160,12,146.4,577026,B500SP
2020,styczeń,28,13,160,12,151.2,577027,B500SP
2020,styczeń,28,14,160,12,146.4,577028,B500SP
2020,styczeń,28,15,160,12,144,577029,B500SP
2020,styczeń,28,16,160,12,146.4,577030,B500SP
2020,styczeń,28,17,160,12,144,577031,B500SP
2020,styczeń,28,18,160,12,146.8,577032,B500SP
2020,styczeń,28,1,160,14,151.2,577033,S355J2
2020,styczeń,28,2,160,14,151.2,577034,S355J2
2020,styczeń,28,3,160,14,151.2,577035,S355J2
2020,styczeń,28,4,160,14,134.4,577036,S355J2
2020,styczeń,28,5,160,14,154,577037,S355J2
2020,styczeń,28,6,160,14,156.8,577038,S355J2
2020,styczeń,28,7,160,14,145.6,577039,S355J2
2020,styczeń,28,8,160,14,148.4,577040,S355J2
2020,styczeń,28,9,160,14,151.2,577041,S355J2
2020,styczeń,28,10,160,14,151.2,577042,S355J2
2020,styczeń,28,11,160,14,151.2,577043,S355J2
2020,styczeń,28,12,160,14,138,577044,S355J2
2020,styczeń,28,1,160,12,141.6,577045,B500SP
2020,styczeń,28,2,160,12,146.4,577046,B500SP
2020,styczeń,29,3,160,12,151.2,577047,B500SP
2020,styczeń,29,4,160,12,148.8,577048,B500SP
2020,styczeń,29,5,160,12,144,577049,B500SP
2020,styczeń,29,6,160,12,144,577050,B500SP
2020,styczeń,29,7,160,12,144,577051,B500SP
2020,styczeń,29,8,160,12,145.2,577052,B500SP
2020,styczeń,29,1,160,12,146.4,577053,B500SP
2020,styczeń,29,2,160,12,141.6,577054,B500SP
2020,styczeń,29,3,160,12,148.8,577055,B500SP
2020,styczeń,29,4,160,12,146.4,577056,B500SP
2020,styczeń,29,5,160,12,134.3,577057,B500SP
2020,styczeń,31,1,160,12,148.8,577058,B500B
2020,styczeń,31,2,160,12,132,577059,B500SP
2020,styczeń,31,3,160,12,146.4,577060,B500SP
2020,styczeń,31,4,160,12,144,577061,B500SP
2020,styczeń,31,5,160,12,153.6,577062,B500SP
2020,styczeń,31,6,160,12,144,577063,B500SP
2020,styczeń,31,7,160,12,148.8,577064,B500SP
2020,styczeń,31,8,160,12,144,577065,B500SP
2020,styczeń,31,9,160,12,146.4,577066,B500SP
2020,styczeń,31,10,160,12,147.5,577067,B500SP
2020,styczeń,31,1,160,12,144,577068,C22E
2020,styczeń,31,2,160,12,158.4,577069,C22R
2020,styczeń,31,3,160,14,134.4,577070,S235JR/S275JR
2020,styczeń,31,4,160,14,151.2,577071,S235JR/S275JR
2020,styczeń,31,5,160,14,151.2,577072,S235JR/S275JR
2020,styczeń,31,6,160,14,145.6,577073,S235JR/S275JR
2020,styczeń,31,7,160,14,142.8,577074,S235JR/S275JR
2020,styczeń,31,8,160,14,148.4,577075,S235JR/S275JR
2020,styczeń,31,9,160,14,148.4,577076,S235JR/S275JR
2020,styczeń,31,10,160,14,145.6,577077,S235JR/S275JR
2020,styczeń,31,11,160,14,145.9,577078,S235JR/S275JR
2020,styczeń,31,1,160,14,151,577079,ATLASV
2020,styczeń,31,2,160,14,151.2,577080,ATLASV
2020,styczeń,31,3,160,14,132.3,577081,ATLASV
2020,styczeń,31,1,160,12,151.2,577082,ATLASIII
2020,styczeń,31,2,160,12,144,577083,ATLASIII
2020,luty,1,3,160,12,145.2,577084,ATLASIII
2020,luty,1,1,160,14,151.2,577085,S355J2
2020,luty,1,2,160,14,142.8,577086,S355J2
2020,luty,1,3,160,14,145.6,577087,S355J2
2020,luty,1,4,160,14,148.4,577088,S355J2
2020,luty,1,5,160,14,151.2,577089,S355J2
2020,luty,1,6,160,14,151.2,577090,S355J2
2020,luty,1,7,160,14,151.2,577091,S355J2
2020,luty,1,8,160,14,142.8,577092,S355J2
2020,luty,1,9,160,14,148.4,577093,S355J2
2020,luty,1,10,160,14,155.2,577094,S355J2
2020,luty,1,1,160,12,115.2,577095,B500SP
2020,luty,1,2,160,12,144,577096,B500SP
2020,luty,1,1,160,12,146.4,577097,B500SP
2020,luty,1,3,160,12,151.9,577098,B500SP
2020,luty,1,2,160,12,148.8,577099,B500SP
2020,luty,1,3,160,12,146.4,577100,B500SP
2020,luty,1,4,160,12,148.8,577101,B500SP
2020,luty,1,5,160,12,151.2,577102,B500SP
2020,luty,1,6,160,12,144,577103,B500SP
2020,luty,1,7,160,12,151.2,577104,B500SP
2020,luty,1,8,160,12,139.2,577105,B500SP
2020,luty,1,9,160,12,127.2,577106,B500SP
2020,luty,1,10,160,12,170.4,577107,B500SP
2020,luty,1,11,160,12,136.8,577108,B500SP
2020,luty,1,12,160,12,156,577109,B500B
2020,luty,1,13,160,12,144,577110,B500B
2020,luty,1,14,160,12,151.2,577111,B500B
2020,luty,1,15,160,12,144,577112,B500B
2020,luty,1,16,160,12,151.2,577113,B500B
2020,luty,1,17,160,12,136.8,577114,B500B
2020,luty,2,18,160,12,146.4,577115,B500B
2020,luty,2,19,160,12,148.7,577116,B500B
2020,luty,2,20,160,12,148.8,577117,B500B
2020,luty,2,21,160,12,146.4,577118,B500B
2020,luty,2,1,160,12,146.1,577119,B500B
2020,luty,2,2,160,12,151.2,577120,B500B
2020,luty,2,3,160,12,146.4,577121,B500B
2020,luty,2,4,160,12,144,577122,B500B
2020,luty,2,5,160,12,148.8,577123,B500B
2020,luty,2,6,160,12,151.2,577124,B500B
2020,luty,2,7,160,12,144,577125,B500B
2020,luty,2,8,160,12,151.2,577126,B500B
2020,luty,2,9,160,12,144,577127,B500B
2020,luty,2,10,160,12,151.2,577128,B500B
2020,luty,2,11,160,12,148.8,577129,B500B
2020,luty,2,12,160,12,146.4,577130,B500B
2020,luty,2,13,160,12,148.8,577131,B500B
2020,luty,2,14,160,12,141.6,577132,B500B
2020,luty,2,15,160,12,153.6,577133,B500B
2020,luty,2,16,160,12,151.2,577134,B500B
2020,luty,2,17,160,12,144,577135,B500B
2020,luty,2,18,160,12,148.8,577136,B500B
2020,luty,2,19,160,12,146.4,577137,B500B
2020,luty,2,20,160,12,146.4,577138,B500B
2020,luty,2,21,160,12,151.2,577139,B500B
2020,luty,2,22,160,12,144,577140,B500B
2020,luty,2,1,160,14,151.2,577141,C45E
2020,luty,2,2,160,14,151.2,577142,C45E
2020,luty,2,3,160,14,145.6,577143,C45E
2020,luty,2,4,160,14,151.2,577144,C45E
2020,luty,2,5,160,12,146.4,577145,C45E
2020,luty,3,6,160,12,146.4,577146,C45E
2020,luty,3,7,160,12,141.3,577147,C45E
2020,luty,3,8,160,12,151.2,577148,C45E
2020,luty,3,9,160,12,151.2,577149,C45RC
2020,luty,3,10,160,12,146.4,577150,C45E
2020,luty,3,11,160,12,153.6,577151,C45RC
2020,luty,3,12,160,12,144,577152,C45E
2020,luty,3,13,160,12,148.8,577153,C45RC
2020,luty,3,14,160,12,148.6,577154,C45RC
2020,luty,3,1,160,12,141.6,577155,B500SP
2020,luty,3,2,160,12,151.2,577156,B500SP
2020,luty,3,3,160,12,144,577157,B500SP
2020,luty,3,4,160,12,148.8,577158,B500SP
2020,luty,3,5,160,12,148.8,577159,B500SP
2020,luty,3,6,160,12,148.8,577160,B500SP
2020,luty,3,7,160,12,144,577161,B500SP
2020,luty,3,8,160,12,146.4,577162,B500SP
2020,luty,3,9,160,12,144,577163,B500SP
2020,luty,3,10,160,12,151.2,577164,B500SP
2020,luty,3,11,160,12,141.6,577165,B500SP
2020,luty,3,12,160,12,148.8,577166,B500SP
2020,luty,3,13,160,12,151.2,577167,B500SP
2020,luty,3,14,160,12,144,577168,B500SP
2020,luty,3,15,160,12,156,577169,B500SP
2020,luty,3,16,160,12,144,577170,B500SP
2020,luty,3,17,160,12,151.2,577171,B500SP
2020,luty,3,18,160,12,146.4,577172,B500SP
2020,luty,3,19,160,12,148.8,577173,B500SP
2020,luty,3,20,160,12,146.4,577174,B500SP
2020,luty,3,1,160,12,143.4,577175,B500SP
2020,luty,4,2,160,12,151.2,577176,B500SP
2020,luty,4,3,160,12,129.6,577177,B500SP
2020,luty,4,1,160,14,148.4,577178,S355J2
2020,luty,4,2,160,14,151.2,577179,S355J2
2020,luty,4,3,160,14,154,577180,S355J2
2020,luty,4,4,160,14,148.4,577181,S355J2
2020,luty,4,5,160,14,154,577182,S355J2
2020,luty,4,6,160,14,151.2,577183,S355J2
2020,luty,4,7,160,12,144,577184,S355J2
2020,luty,4,8,160,12,144,577185,S355J2
2020,luty,4,9,160,12,146.4,577186,S355J2
2020,luty,4,10,160,12,141.2,577187,S355J2
2020,luty,4,1,160,12,148.6,577188,B500SP
2020,luty,4,2,160,12,146.4,577189,B500SP
2020,luty,4,3,160,12,141.6,577190,B500SP
2020,luty,4,4,160,12,136.6,577191,B500SP
2020,luty,4,1,160,12,146.4,577192,B500SP
2020,luty,4,2,160,12,153.6,577193,B500SP
2020,luty,4,3,160,12,148.8,577194,B500SP
2020,luty,4,4,160,12,146.4,577195,B500SP
2020,luty,4,5,160,12,146.4,577196,B500SP
2020,luty,4,6,160,12,148.8,577197,B500SP
2020,luty,4,7,160,12,151.2,577198,B500SP
2020,luty,4,8,160,12,144,577199,B500SP
2020,luty,4,9,160,12,144,577200,B500SP
2020,luty,4,10,160,12,151.2,577201,B500SP
2020,luty,4,11,160,12,144,577202,B500SP
2020,luty,4,12,160,12,144,577203,B500SP
2020,luty,4,13,160,12,144,577204,B500SP
2020,luty,5,14,160,12,148.8,577205,B500SP
2020,luty,5,15,160,12,146.4,577206,B500SP
2020,luty,5,16,160,12,144,577207,B500SP
2020,luty,5,17,160,12,148.8,577208,B500SP
2020,luty,5,18,160,12,144,577209,B500SP
2020,luty,5,19,160,12,146.4,577210,B500SP
2020,luty,5,20,160,12,144,577211,B500SP
2020,luty,5,21,160,12,146.4,577212,B500SP
2020,luty,5,1,160,12,144,577213,S235JR
2020,luty,5,2,160,12,144,577214,S235JR
2020,luty,5,3,160,12,156,577215,1006
2020,luty,5,4,160,12,144,577216,1006
2020,luty,5,5,160,12,146.4,577217,1006
2020,luty,5,6,160,12,146.4,577218,1006
2020,luty,5,7,160,"10,6",146.28,577219,C4D1
2020,luty,5,8,160,"10,6",144.16,577220,C4D1
2020,luty,5,9,160,"10,6",148.4,577221,C4D
2020,luty,5,10,160,"10,6",142.04,577222,C4D
2020,luty,5,1,160,12,144,577223,S235JR
2020,luty,5,2,160,12,151.2,577224,S235JR
2020,luty,5,3,160,12,144,577225,S235JR
2020,luty,5,4,160,12,148.8,577226,S235JR
2020,luty,5,5,160,12,141.6,577227,S235JR
2020,luty,5,6,160,12,129.6,577228,S235JR
2020,luty,5,7,160,12,158.4,577229,S235JR/S275JR
2020,luty,5,8,160,12,139.2,577230,S235JR/S275JR
2020,luty,5,9,160,12,148.8,577231,S235JR/S275JR
2020,luty,5,10,160,12,144,577232,S235JR/S275JR
2020,luty,5,11,160,12,146.4,577233,S235JR/S275JR
2020,luty,5,12,160,12,145.2,577234,S235JR/S275JR
2020,luty,6,1,160,12,141.6,577235,B500SP
2020,luty,6,2,160,12,153.6,577236,B500SP
2020,luty,6,3,160,12,144,577237,B500SP
2020,luty,6,4,160,12,148.8,577238,B500SP
2020,luty,6,5,160,12,148.8,577239,B500SP
2020,luty,6,6,160,12,139.2,577240,B500SP
2020,luty,6,7,160,12,144,577241,B500SP
2020,luty,6,8,160,12,136.8,577242,B500SP
2020,luty,6,1,160,12,151.2,577243,S235JR-Si
2020,luty,6,2,160,12,146.4,577244,C7D
2020,luty,6,3,160,12,144,577245,C7D
2020,luty,6,4,160,12,151.2,577246,C7D
2020,luty,6,5,160,12,153.6,577247,C7D
2020,luty,6,6,160,12,144,577248,C7D
2020,luty,6,7,160,12,148.8,577249,C7D
2020,luty,6,8,160,12,139.2,577250,C7D
2020,luty,6,9,160,12,151.2,577251,C7D
2020,luty,6,10,160,12,153.6,577252,S235JR
2020,luty,7,11,160,12,144,577253,S235JR
2020,luty,7,12,160,12,153.6,577254,S235JR
2020,luty,7,13,160,12,146.4,577255,S235JR
2020,luty,7,14,160,12,144,577256,S235JR
2020,luty,7,15,160,12,153.4,577257,S235JR
2020,luty,7,16,160,12,146.4,577258,S235JR
2020,luty,7,17,160,12,153.6,577259,S235JR
2020,luty,7,18,160,12,144,577260,S235JR
2020,luty,7,19,160,12,146.4,577261,S235JR
2020,luty,7,20,160,12,146.8,577262,S235JR
2020,luty,7,1,160,12,144,577263,B500SP
2020,luty,7,2,160,12,153.6,577264,B500SP
2020,luty,7,3,160,12,146.4,577265,B500SP
2020,luty,7,4,160,12,144,577266,B500SP
2020,luty,7,5,160,12,148.8,577267,B500SP
2020,luty,7,6,160,12,151.2,577268,B500SP
2020,luty,7,7,160,12,148.8,577269,B500SP
2020,luty,7,8,160,12,144,577270,B500SP
2020,luty,7,9,160,12,153.6,577271,B500SP
2020,luty,7,10,160,12,144,577272,B500SP
2020,luty,7,11,160,12,148.8,577273,B500SP
2020,luty,7,12,160,12,138,577274,B500SP
2020,luty,7,1,160,10,144,577275,S355JR
2020,luty,7,2,160,12,144,577276,C17C
2020,luty,8,3,160,12,134.4,577277,C17C
2020,luty,8,4,160,12,158.4,577278,S235JR/S275JR
2020,luty,8,5,160,12,144,577279,S235JR/S275JR
2020,luty,8,6,160,12,146.4,577280,S235JR/S275JR
2020,luty,8,7,160,12,148.8,577281,S235JR/S275JR
2020,luty,8,8,160,12,153.6,577282,S235JR/S275JR
2020,luty,8,9,160,12,146.4,577283,S235JR/S275JR
2020,luty,8,10,160,12,160.8,577284,S235JR/S275JR
2020,luty,8,11,160,12,129.6,577285,1018
2020,luty,8,12,160,12,151.4,577286,1018
2020,luty,8,1,160,12,158.4,577287,30MnB4
2020,luty,8,2,160,12,144,577288,30MnB4
2020,luty,8,3,160,12,144,577289,30MnB4
2020,luty,8,4,160,12,144,577290,30MnB4
2020,luty,8,5,160,12,158.4,577291,30MnB4
2020,luty,8,6,160,12,144,577292,30MnB4
2020,luty,8,7,160,12,151.2,577293,30MnB4
2020,luty,8,8,160,12,148.8,577294,30MnB4
2020,luty,8,9,160,12,146.4,577295,30MnB4
2020,luty,8,10,160,12,148.8,577296,30MnB4
2020,luty,8,11,160,12,148.8,577297,30MnB4
2020,luty,8,1,160,12,156,577298,S235JR
2020,luty,8,12,160,12,147.6,577299,30MnB4
2020,luty,8,2,160,12,144,577300,S235JR
2020,luty,8,3,160,12,144,577301,S235JR
2020,luty,8,4,160,12,136.5,577302,S235JR
2020,luty,8,1,160,12,144,577303,23MnB4
2020,luty,8,2,160,12,158.4,577304,23MnB4
2020,luty,8,3,160,12,144,577305,23MnB4
2020,luty,8,4,160,12,142,577306,19MnB4
2020,luty,9,5,160,12,146,577307,19MnB4
2020,luty,9,6,160,12,146,577308,19MnB4
2020,luty,9,7,160,12,144,577309,19MnB4
2020,luty,9,8,160,12,152.8,577310,19MnB4
2020,luty,9,1,160,12,148.8,577311,B500B
2020,luty,9,2,160,12,144,577312,B500B
2020,luty,9,3,160,12,148.8,577313,B500B
2020,luty,9,4,160,12,148.8,577314,B500B
2020,luty,9,5,160,12,151.2,577315,B500B
2020,luty,9,6,160,12,144,577316,B500B
2020,luty,9,7,160,12,144,577317,B500B
2020,luty,9,8,160,12,148.8,577318,B500B
2020,luty,9,9,160,12,158.4,577319,B500B
2020,luty,9,10,160,12,139.2,577320,B500SP
2020,luty,9,11,160,12,144,577321,B500SP
2020,luty,9,12,160,12,144,577322,B500SP
2020,luty,9,13,160,12,153.6,577323,B500SP
2020,luty,9,14,160,12,146.4,577324,B500SP
2020,luty,9,15,160,12,146.4,577325,B500SP
2020,luty,9,16,160,12,146.4,577326,B500SP
2020,luty,9,17,160,12,146.4,577327,B500SP
2020,luty,9,18,160,12,148.8,577328,B500SP
2020,luty,9,19,160,12,148.8,577329,B500SP
2020,luty,9,20,160,12,146,577330,B500SP
2020,luty,9,1,160,12,144,577331,S235JR
2020,luty,9,2,160,12,153.6,577332,S235JR
2020,luty,9,3,160,12,148.8,577333,S235JR
2020,luty,9,4,160,12,144,577334,S235JR
2020,luty,9,5,160,12,144,577335,S235JR
2020,luty,9,6,160,12,153.6,577336,S235JR
2020,luty,10,7,160,12,146.4,577337,1006
2020,luty,10,8,160,"10,6",142.04,577338,C9D
2020,luty,10,9,160,"10,6",152.64,577339,C9D
2020,luty,10,10,160,"10,6",141.6,577340,C9D
2020,luty,10,1,160,12,144,577341,S235JR
2020,luty,10,2,160,12,146.4,577342,S235JR
2020,luty,10,3,160,12,143.7,577343,S235JR
2020,luty,10,1,160,12,144,577344,S235JR/S275JR
2020,luty,10,2,160,12,172.8,577345,S235JR/S275JR
2020,luty,10,3,160,10,130,577346,S235J2+N
2020,luty,10,4,160,10,146,577347,S235J2+N
2020,luty,10,5,160,12,144,577348,S235J2+N
2020,luty,10,6,160,12,158.4,577349,S235J2+N
2020,luty,10,7,160,12,144,577350,S275J2
2020,luty,10,8,160,10,146,577351,S235J2+N
2020,luty,10,9,160,10,146,577352,S235J2+N
2020,luty,10,10,160,10,152,577353,S235J2+N
2020,luty,10,11,160,10,143.6,577354,S235J2+N
2020,luty,10,1,160,12,146.4,577355,B500SP
2020,luty,10,2,160,12,148.8,577356,B500SP
2020,luty,10,3,160,12,156,577357,B500SP
2020,luty,10,4,160,12,148.8,577358,B500SP
