20MnB4,B500SP,1,103,6
27MnSi5,B500SP,1,53,6
C7D,XE400P,1,21,24
S355J2,S275JR,1,2,87
C10C,S235JR,2,72,11
C45RC,C45,1,10,42
S480W,B500B,1,18,22
S550W,B500B,3,17,22
B500B,S550W,1,22,17
B500SP,S460MC,1,6,85
S235JR/S275JR,23GHNMA-V,1,1,40
23GHNMA-V,S235JR,1,40,11
C15R,S480W,1,5,18
2C45,C45RC,1,101,10
C45RC,C45E+N,1,10,51
C45RC,25CrMo4,1,10,71
25CrMo4,S355J2,1,71,2
S235JR,31Mn4,1,11,58
31Mn4,S550W,1,58,17
ATLASIII,S550W,1,33,17
20Mn5,S235JR/S275JR,1,44,1
S235JR/S275JR,27MnCrB5-2,1,1,35
27MnCrB5-2,S480W,1,35,18
S480W,1006,1,18,23
C4D,S235JR/S275JR,1,26,1
S235JRC,S235JR-Si,1,4,57
S480W,30MnB4,1,18,15
19MnB4,11SMn30,1,28,95
C9D,32CrB4,1,31,32
32CrB4,42CrMo4,1,32,45
